type,block_id,seed,intensity,r_mean,r_std,r_entropy,ks_gue,ks_poi,ks_margin,vote,reducer_ks,reducer_mode
zeta,zeta_42_0176,42176,raw,0.614207,0.231485,3.67777,0.062688,0.388442,0.325754,GUE,0.0,none
zeta,zeta_42_0176,42176,soft,0.605559,0.201097,3.472753,0.089636,0.421671,0.332035,GUE,0.090452,minimal
zeta,zeta_42_0176,42176,mid,0.605559,0.201097,3.472753,0.089636,0.421671,0.332035,GUE,0.090452,minimal
zeta,zeta_42_0176,42176,strong,0.612208,0.161333,3.355257,0.142274,0.480653,0.338379,GUE,0.160804,minimal
zeta,zeta_42_0177,42177,raw,0.605441,0.216876,3.583396,0.067714,0.403392,0.335678,GUE,0.0,none
zeta,zeta_42_0177,42177,soft,0.592159,0.176838,3.287207,0.124623,0.459422,0.334799,GUE,0.120603,minimal
zeta,zeta_42_0177,42177,mid,0.592159,0.176838,3.287207,0.124623,0.459422,0.334799,GUE,0.120603,minimal
zeta,zeta_42_0177,42177,strong,0.599001,0.153117,3.243943,0.158291,0.489761,0.33147,GUE,0.160804,minimal
zeta,zeta_42_0178,42178,raw,0.611247,0.223437,3.620074,0.048116,0.379585,0.33147,GUE,0.0,none
zeta,zeta_42_0178,42178,soft,0.604521,0.184804,3.402983,0.106658,0.424812,0.318153,GUE,0.110553,minimal
zeta,zeta_42_0178,42178,mid,0.604521,0.184804,3.402983,0.106658,0.424812,0.318153,GUE,0.110553,minimal
zeta,zeta_42_0178,42178,strong,0.608951,0.147393,3.297048,0.154271,0.491394,0.337123,GUE,0.160804,minimal
zeta,zeta_42_0179,42179,raw,0.612618,0.235285,3.617188,0.066018,0.392274,0.326256,GUE,0.0,none
zeta,zeta_42_0179,42179,soft,0.599483,0.193921,3.403013,0.10245,0.432475,0.330025,GUE,0.110553,minimal
zeta,zeta_42_0179,42179,mid,0.599483,0.193921,3.403013,0.10245,0.432475,0.330025,GUE,0.110553,minimal
zeta,zeta_42_0179,42179,strong,0.603456,0.154435,3.282935,0.149937,0.470603,0.320666,GUE,0.201005,minimal
zeta,zeta_42_0180,42180,raw,0.614992,0.221019,3.629201,0.055276,0.386118,0.330842,GUE,0.0,none
zeta,zeta_42_0180,42180,soft,0.610392,0.189738,3.415237,0.107789,0.434925,0.327136,GUE,0.075377,minimal
zeta,zeta_42_0180,42180,mid,0.610392,0.189738,3.415237,0.107789,0.434925,0.327136,GUE,0.075377,minimal
zeta,zeta_42_0180,42180,strong,0.614888,0.15691,3.347404,0.143656,0.481721,0.338065,GUE,0.130653,minimal
zeta,zeta_42_0181,42181,raw,0.597285,0.218839,3.635085,0.041709,0.363819,0.322111,GUE,0.0,none
zeta,zeta_42_0181,42181,soft,0.586252,0.172706,3.350356,0.140264,0.42544,0.285176,GUE,0.105528,minimal
zeta,zeta_42_0181,42181,mid,0.586252,0.172706,3.350356,0.140264,0.42544,0.285176,GUE,0.105528,minimal
zeta,zeta_42_0181,42181,strong,0.588238,0.134172,3.110771,0.180214,0.499812,0.319598,GUE,0.170854,minimal
zeta,zeta_42_0182,42182,raw,0.606999,0.218779,3.632299,0.052261,0.395729,0.343467,GUE,0.0,none
zeta,zeta_42_0182,42182,soft,0.595293,0.181602,3.407189,0.110616,0.441583,0.330967,GUE,0.100503,minimal
zeta,zeta_42_0182,42182,mid,0.595293,0.181602,3.407189,0.110616,0.441583,0.330967,GUE,0.100503,minimal
zeta,zeta_42_0182,42182,strong,0.597899,0.152877,3.345474,0.14196,0.475251,0.333291,GUE,0.140704,minimal
zeta,zeta_42_0183,42183,raw,0.610464,0.237386,3.65769,0.053078,0.369975,0.316897,GUE,0.0,none
zeta,zeta_42_0183,42183,soft,0.607534,0.200978,3.392086,0.09353,0.430276,0.336746,GUE,0.115578,minimal
zeta,zeta_42_0183,42183,mid,0.607534,0.200978,3.392086,0.09353,0.430276,0.336746,GUE,0.115578,minimal
zeta,zeta_42_0183,42183,strong,0.611111,0.160726,3.364481,0.142023,0.474246,0.332224,GUE,0.160804,minimal
zeta,zeta_42_0184,42184,raw,0.616116,0.208623,3.600345,0.070854,0.402387,0.331533,GUE,0.0,none
zeta,zeta_42_0184,42184,soft,0.605509,0.163819,3.30333,0.131219,0.452827,0.321608,GUE,0.110553,minimal
zeta,zeta_42_0184,42184,mid,0.605509,0.163819,3.30333,0.131219,0.452827,0.321608,GUE,0.110553,minimal
zeta,zeta_42_0184,42184,strong,0.610706,0.131894,3.150694,0.181156,0.505276,0.324121,GUE,0.165829,minimal
zeta,zeta_42_0185,42185,raw,0.604225,0.247121,3.693928,0.061683,0.354209,0.292525,GUE,0.0,none
zeta,zeta_42_0185,42185,soft,0.589136,0.206969,3.504114,0.095666,0.405465,0.309799,GUE,0.120603,minimal
zeta,zeta_42_0185,42185,mid,0.589136,0.206969,3.504114,0.095666,0.405465,0.309799,GUE,0.120603,minimal
zeta,zeta_42_0185,42185,strong,0.598716,0.16535,3.376705,0.140201,0.443719,0.303518,GUE,0.190955,minimal
zeta,zeta_42_0186,42186,raw,0.612914,0.222367,3.611108,0.072236,0.400314,0.328078,GUE,0.0,none
zeta,zeta_42_0186,42186,soft,0.599907,0.178816,3.358691,0.148618,0.442714,0.294095,GUE,0.120603,minimal
zeta,zeta_42_0186,42186,mid,0.599907,0.178816,3.358691,0.148618,0.442714,0.294095,GUE,0.120603,minimal
zeta,zeta_42_0186,42186,strong,0.606999,0.144728,3.243489,0.18103,0.493153,0.312123,GUE,0.150754,minimal
zeta,zeta_42_0187,42187,raw,0.613998,0.220601,3.625268,0.049812,0.38549,0.335678,GUE,0.0,none
zeta,zeta_42_0187,42187,soft,0.604675,0.186857,3.426381,0.097048,0.432915,0.335867,GUE,0.090452,minimal
zeta,zeta_42_0187,42187,mid,0.604675,0.186857,3.426381,0.097048,0.432915,0.335867,GUE,0.090452,minimal
zeta,zeta_42_0187,42187,strong,0.608776,0.160172,3.364565,0.143405,0.485113,0.341709,GUE,0.125628,minimal
zeta,zeta_42_0188,42188,raw,0.602428,0.223786,3.673322,0.035176,0.376256,0.34108,GUE,0.0,none
zeta,zeta_42_0188,42188,soft,0.594988,0.195412,3.485765,0.085804,0.426822,0.341018,GUE,0.070352,minimal
zeta,zeta_42_0188,42188,mid,0.594988,0.195412,3.485765,0.085804,0.426822,0.341018,GUE,0.070352,minimal
zeta,zeta_42_0188,42188,strong,0.601913,0.153143,3.305107,0.137877,0.478266,0.340389,GUE,0.140704,minimal
zeta,zeta_42_0189,42189,raw,0.594696,0.227386,3.649012,0.055402,0.347802,0.292399,GUE,0.0,none
zeta,zeta_42_0189,42189,soft,0.583727,0.201583,3.462734,0.111369,0.3875,0.276131,GUE,0.095477,minimal
zeta,zeta_42_0189,42189,mid,0.583727,0.201583,3.462734,0.111369,0.3875,0.276131,GUE,0.095477,minimal
zeta,zeta_42_0189,42189,strong,0.588591,0.168279,3.345314,0.167965,0.459485,0.29152,GUE,0.160804,minimal
zeta,zeta_42_0190,42190,raw,0.625635,0.221059,3.61089,0.062123,0.383417,0.321294,GUE,0.0,none
zeta,zeta_42_0190,42190,soft,0.628997,0.17804,3.378842,0.135364,0.463819,0.328455,GUE,0.090452,minimal
zeta,zeta_42_0190,42190,mid,0.628997,0.17804,3.378842,0.135364,0.463819,0.328455,GUE,0.090452,minimal
zeta,zeta_42_0190,42190,strong,0.62828,0.145357,3.24964,0.190641,0.519598,0.328957,GUE,0.160804,minimal
zeta,zeta_42_0191,42191,raw,0.619822,0.221887,3.625277,0.056156,0.390829,0.334673,GUE,0.0,none
zeta,zeta_42_0191,42191,soft,0.605096,0.186183,3.452073,0.104711,0.441583,0.336872,GUE,0.095477,minimal
zeta,zeta_42_0191,42191,mid,0.605096,0.186183,3.452073,0.104711,0.441583,0.336872,GUE,0.095477,minimal
zeta,zeta_42_0191,42191,strong,0.613814,0.157985,3.341808,0.15358,0.469033,0.315452,GUE,0.160804,minimal
zeta,zeta_42_0192,42192,raw,0.596499,0.203424,3.586521,0.096859,0.402261,0.305402,GUE,0.0,none
zeta,zeta_42_0192,42192,soft,0.589585,0.165605,3.311934,0.173744,0.456658,0.282915,GUE,0.110553,minimal
zeta,zeta_42_0192,42192,mid,0.589585,0.165605,3.311934,0.173744,0.456658,0.282915,GUE,0.110553,minimal
zeta,zeta_42_0192,42192,strong,0.595781,0.133344,3.102208,0.207098,0.502889,0.295791,GUE,0.18593,minimal
zeta,zeta_42_0193,42193,raw,0.6146,0.2188,3.628148,0.059359,0.400251,0.340892,GUE,0.0,none
zeta,zeta_42_0193,42193,soft,0.608169,0.178534,3.4173,0.119661,0.462312,0.342651,GUE,0.085427,minimal
zeta,zeta_42_0193,42193,mid,0.608169,0.178534,3.4173,0.119661,0.462312,0.342651,GUE,0.085427,minimal
zeta,zeta_42_0193,42193,strong,0.612396,0.140277,3.254937,0.163191,0.497362,0.334171,GUE,0.170854,minimal
zeta,zeta_42_0194,42194,raw,0.594798,0.225712,3.646378,0.052701,0.384673,0.331972,GUE,0.0,none
zeta,zeta_42_0194,42194,soft,0.575888,0.184231,3.458156,0.151445,0.404774,0.253329,GUE,0.110553,minimal
zeta,zeta_42_0194,42194,mid,0.575888,0.184231,3.458156,0.151445,0.404774,0.253329,GUE,0.110553,minimal
zeta,zeta_42_0194,42194,strong,0.582571,0.150714,3.257375,0.182538,0.461495,0.278957,GUE,0.155779,minimal
zeta,zeta_42_0195,42195,raw,0.603261,0.214516,3.636771,0.050628,0.383417,0.332789,GUE,0.0,none
zeta,zeta_42_0195,42195,soft,0.586689,0.176429,3.368147,0.136746,0.426822,0.290075,GUE,0.095477,minimal
zeta,zeta_42_0195,42195,mid,0.586689,0.176429,3.368147,0.136746,0.426822,0.290075,GUE,0.095477,minimal
zeta,zeta_42_0195,42195,strong,0.593932,0.145961,3.267834,0.183794,0.471106,0.287312,GUE,0.160804,minimal
zeta,zeta_42_0196,42196,raw,0.626858,0.223012,3.660602,0.052387,0.393907,0.34152,GUE,0.0,none
zeta,zeta_42_0196,42196,soft,0.615311,0.180998,3.411928,0.104962,0.449183,0.344221,GUE,0.105528,minimal
zeta,zeta_42_0196,42196,mid,0.615311,0.180998,3.411928,0.104962,0.449183,0.344221,GUE,0.105528,minimal
zeta,zeta_42_0196,42196,strong,0.622979,0.149561,3.289231,0.170101,0.506972,0.336872,GUE,0.155779,minimal
zeta,zeta_42_0197,42197,raw,0.601521,0.228923,3.679995,0.03907,0.369975,0.330905,GUE,0.0,none
zeta,zeta_42_0197,42197,soft,0.591052,0.192067,3.506814,0.115138,0.409234,0.294095,GUE,0.105528,minimal
zeta,zeta_42_0197,42197,mid,0.591052,0.192067,3.506814,0.115138,0.409234,0.294095,GUE,0.105528,minimal
zeta,zeta_42_0197,42197,strong,0.596875,0.161216,3.36782,0.155905,0.455716,0.299812,GUE,0.150754,minimal
zeta,zeta_42_0198,42198,raw,0.611852,0.22823,3.66835,0.043279,0.371043,0.327764,GUE,0.0,none
zeta,zeta_42_0198,42198,soft,0.60121,0.195045,3.487081,0.098555,0.403643,0.305088,GUE,0.100503,minimal
zeta,zeta_42_0198,42198,mid,0.60121,0.195045,3.487081,0.098555,0.403643,0.305088,GUE,0.100503,minimal
zeta,zeta_42_0198,42198,strong,0.609561,0.167348,3.345666,0.142462,0.452324,0.309862,GUE,0.145729,minimal
zeta,zeta_42_0199,42199,raw,0.609563,0.246836,3.616781,0.060992,0.349623,0.288631,GUE,0.0,none
zeta,zeta_42_0199,42199,soft,0.598891,0.215822,3.430122,0.06608,0.393781,0.327701,GUE,0.090452,minimal
zeta,zeta_42_0199,42199,mid,0.598891,0.215822,3.430122,0.06608,0.393781,0.327701,GUE,0.090452,minimal
zeta,zeta_42_0199,42199,strong,0.604804,0.185883,3.463539,0.099309,0.417399,0.31809,GUE,0.135678,minimal
zeta,zeta_42_0200,42200,raw,0.610223,0.219369,3.638585,0.058103,0.391897,0.333794,GUE,0.0,none
zeta,zeta_42_0200,42200,soft,0.596044,0.180399,3.339034,0.157224,0.437626,0.280402,GUE,0.120603,minimal
zeta,zeta_42_0200,42200,mid,0.596044,0.180399,3.339034,0.157224,0.437626,0.280402,GUE,0.120603,minimal
zeta,zeta_42_0200,42200,strong,0.601583,0.150147,3.220816,0.194472,0.486746,0.292274,GUE,0.18593,minimal
zeta,zeta_42_0201,42201,raw,0.610078,0.206268,3.568503,0.061683,0.397739,0.336055,GUE,0.0,none
zeta,zeta_42_0201,42201,soft,0.604692,0.170634,3.339767,0.137186,0.450251,0.313065,GUE,0.110553,minimal
zeta,zeta_42_0201,42201,mid,0.604692,0.170634,3.339767,0.137186,0.450251,0.313065,GUE,0.110553,minimal
zeta,zeta_42_0201,42201,strong,0.610291,0.142208,3.232338,0.187688,0.48593,0.298241,GUE,0.165829,minimal
zeta,zeta_42_0202,42202,raw,0.619064,0.228353,3.63912,0.090641,0.377638,0.286997,GUE,0.0,none
zeta,zeta_42_0202,42202,soft,0.610685,0.190601,3.403532,0.133982,0.428957,0.294975,GUE,0.100503,minimal
zeta,zeta_42_0202,42202,mid,0.610685,0.190601,3.403532,0.133982,0.428957,0.294975,GUE,0.100503,minimal
zeta,zeta_42_0202,42202,strong,0.616422,0.163003,3.286863,0.17054,0.481156,0.310616,GUE,0.145729,minimal
zeta,zeta_42_0203,42203,raw,0.606273,0.231202,3.640222,0.057538,0.35647,0.298932,GUE,0.0,none
zeta,zeta_42_0203,42203,soft,0.590738,0.195281,3.416876,0.125188,0.378015,0.252827,GUE,0.105528,minimal
zeta,zeta_42_0203,42203,mid,0.590738,0.195281,3.416876,0.125188,0.378015,0.252827,GUE,0.105528,minimal
zeta,zeta_42_0203,42203,strong,0.597452,0.156954,3.235054,0.175817,0.468342,0.292525,GUE,0.170854,minimal
zeta,zeta_42_0204,42204,raw,0.596496,0.222652,3.606064,0.033354,0.360427,0.327073,GUE,0.0,none
zeta,zeta_42_0204,42204,soft,0.581972,0.186959,3.429985,0.104837,0.409548,0.304711,GUE,0.090452,minimal
zeta,zeta_42_0204,42204,mid,0.581972,0.186959,3.429985,0.104837,0.409548,0.304711,GUE,0.090452,minimal
zeta,zeta_42_0204,42204,strong,0.587645,0.165201,3.378756,0.14108,0.440641,0.29956,GUE,0.135678,minimal
zeta,zeta_42_0205,42205,raw,0.614354,0.220743,3.623852,0.055842,0.391206,0.335364,GUE,0.0,none
zeta,zeta_42_0205,42205,soft,0.604512,0.182684,3.393737,0.115515,0.451822,0.336307,GUE,0.095477,minimal
zeta,zeta_42_0205,42205,mid,0.604512,0.182684,3.393737,0.115515,0.451822,0.336307,GUE,0.095477,minimal
zeta,zeta_42_0205,42205,strong,0.610161,0.150475,3.280756,0.172048,0.499246,0.327198,GUE,0.160804,minimal
zeta,zeta_42_0206,42206,raw,0.617836,0.220476,3.630752,0.057349,0.396922,0.339573,GUE,0.0,none
zeta,zeta_42_0206,42206,soft,0.613977,0.182831,3.360874,0.112249,0.454209,0.34196,GUE,0.080402,minimal
zeta,zeta_42_0206,42206,mid,0.613977,0.182831,3.360874,0.112249,0.454209,0.34196,GUE,0.080402,minimal
zeta,zeta_42_0206,42206,strong,0.618374,0.14995,3.343168,0.165452,0.506344,0.340892,GUE,0.160804,minimal
zeta,zeta_42_0207,42207,raw,0.611619,0.230215,3.606455,0.052387,0.373555,0.321168,GUE,0.0,none
zeta,zeta_42_0207,42207,soft,0.605951,0.197973,3.455626,0.096608,0.430716,0.334108,GUE,0.090452,minimal
zeta,zeta_42_0207,42207,mid,0.605951,0.197973,3.455626,0.096608,0.430716,0.334108,GUE,0.090452,minimal
zeta,zeta_42_0207,42207,strong,0.607577,0.16373,3.336368,0.166646,0.436244,0.269598,GUE,0.165829,minimal
zeta,zeta_42_0208,42208,raw,0.627042,0.213206,3.594732,0.080276,0.423116,0.342839,GUE,0.0,none
zeta,zeta_42_0208,42208,soft,0.624961,0.173865,3.345824,0.134673,0.477764,0.34309,GUE,0.095477,minimal
zeta,zeta_42_0208,42208,mid,0.624961,0.173865,3.345824,0.134673,0.477764,0.34309,GUE,0.095477,minimal
zeta,zeta_42_0208,42208,strong,0.633785,0.145892,3.286128,0.189322,0.53059,0.341269,GUE,0.150754,minimal
zeta,zeta_42_0209,42209,raw,0.598198,0.230863,3.686648,0.030276,0.35647,0.326193,GUE,0.0,none
zeta,zeta_42_0209,42209,soft,0.593334,0.204145,3.555234,0.082852,0.401696,0.318844,GUE,0.075377,minimal
zeta,zeta_42_0209,42209,mid,0.593334,0.204145,3.555234,0.082852,0.401696,0.318844,GUE,0.075377,minimal
zeta,zeta_42_0209,42209,strong,0.596022,0.173143,3.405667,0.117902,0.443467,0.325565,GUE,0.135678,minimal
zeta,zeta_42_0210,42210,raw,0.623434,0.225953,3.633246,0.06495,0.400314,0.335364,GUE,0.0,none
zeta,zeta_42_0210,42210,soft,0.613276,0.191005,3.395113,0.124121,0.462437,0.338317,GUE,0.100503,minimal
zeta,zeta_42_0210,42210,mid,0.613276,0.191005,3.395113,0.124121,0.462437,0.338317,GUE,0.100503,minimal
zeta,zeta_42_0210,42210,strong,0.61857,0.163931,3.343134,0.159108,0.483857,0.324749,GUE,0.175879,minimal
zeta,zeta_42_0211,42211,raw,0.614455,0.23561,3.624562,0.086872,0.370854,0.283982,GUE,0.0,none
zeta,zeta_42_0211,42211,soft,0.605902,0.206745,3.451421,0.099435,0.428455,0.32902,GUE,0.075377,minimal
zeta,zeta_42_0211,42211,mid,0.605902,0.206745,3.451421,0.099435,0.428455,0.32902,GUE,0.075377,minimal
zeta,zeta_42_0211,42211,strong,0.613723,0.174438,3.455973,0.128957,0.465641,0.336683,GUE,0.150754,minimal
zeta,zeta_42_0212,42212,raw,0.593511,0.21965,3.55975,0.05245,0.372425,0.319975,GUE,0.0,none
zeta,zeta_42_0212,42212,soft,0.576259,0.185678,3.357505,0.130716,0.417651,0.286935,GUE,0.090452,minimal
zeta,zeta_42_0212,42212,mid,0.576259,0.185678,3.357505,0.130716,0.417651,0.286935,GUE,0.090452,minimal
zeta,zeta_42_0212,42212,strong,0.579644,0.1519,3.288208,0.169912,0.465578,0.295666,GUE,0.160804,minimal
zeta,zeta_42_0213,42213,raw,0.621035,0.217592,3.608024,0.067023,0.407412,0.340389,GUE,0.0,none
zeta,zeta_42_0213,42213,soft,0.608537,0.177956,3.468388,0.111935,0.457098,0.345163,GUE,0.100503,minimal
zeta,zeta_42_0213,42213,mid,0.608537,0.177956,3.468388,0.111935,0.457098,0.345163,GUE,0.100503,minimal
zeta,zeta_42_0213,42213,strong,0.618412,0.141501,3.235611,0.195163,0.518153,0.32299,GUE,0.18593,minimal
zeta,zeta_42_0214,42214,raw,0.597469,0.214132,3.635061,0.057412,0.391143,0.333731,GUE,0.0,none
zeta,zeta_42_0214,42214,soft,0.586648,0.172965,3.335847,0.135616,0.45647,0.320854,GUE,0.080402,minimal
zeta,zeta_42_0214,42214,mid,0.586648,0.172965,3.335847,0.135616,0.45647,0.320854,GUE,0.080402,minimal
zeta,zeta_42_0214,42214,strong,0.589494,0.147019,3.272583,0.170289,0.49397,0.323681,GUE,0.130653,minimal
zeta,zeta_42_0215,42215,raw,0.614841,0.237353,3.638146,0.052827,0.382601,0.329774,GUE,0.0,none
zeta,zeta_42_0215,42215,soft,0.597382,0.19494,3.39816,0.105088,0.410678,0.30559,GUE,0.125628,minimal
zeta,zeta_42_0215,42215,mid,0.597382,0.19494,3.39816,0.105088,0.410678,0.30559,GUE,0.125628,minimal
zeta,zeta_42_0215,42215,strong,0.606465,0.156991,3.333647,0.145729,0.473618,0.327889,GUE,0.18593,minimal
zeta,zeta_42_0216,42216,raw,0.5883,0.226926,3.677551,0.05446,0.357915,0.303455,GUE,0.0,none
zeta,zeta_42_0216,42216,soft,0.571594,0.19459,3.437745,0.147802,0.383103,0.235302,GUE,0.105528,minimal
zeta,zeta_42_0216,42216,mid,0.571594,0.19459,3.437745,0.147802,0.383103,0.235302,GUE,0.105528,minimal
zeta,zeta_42_0216,42216,strong,0.576362,0.162064,3.348487,0.206533,0.437877,0.231344,GUE,0.170854,minimal
zeta,zeta_42_0217,42217,raw,0.647253,0.237393,3.611707,0.119284,0.391206,0.271922,GUE,0.0,none
zeta,zeta_42_0217,42217,soft,0.636985,0.196623,3.447099,0.136683,0.436432,0.299749,GUE,0.100503,minimal
zeta,zeta_42_0217,42217,mid,0.636985,0.196623,3.447099,0.136683,0.436432,0.299749,GUE,0.100503,minimal
zeta,zeta_42_0217,42217,strong,0.646568,0.15475,3.343017,0.190704,0.5125,0.321796,GUE,0.190955,minimal
zeta,zeta_42_0218,42218,raw,0.602487,0.223203,3.655772,0.037374,0.37745,0.340075,GUE,0.0,none
zeta,zeta_42_0218,42218,soft,0.590254,0.183251,3.462325,0.123367,0.422362,0.298995,GUE,0.105528,minimal
zeta,zeta_42_0218,42218,mid,0.590254,0.183251,3.462325,0.123367,0.422362,0.298995,GUE,0.105528,minimal
zeta,zeta_42_0218,42218,strong,0.597841,0.149172,3.301019,0.156156,0.476822,0.320666,GUE,0.155779,minimal
zeta,zeta_42_0219,42219,raw,0.596429,0.226226,3.675131,0.029271,0.355151,0.325879,GUE,0.0,none
zeta,zeta_42_0219,42219,soft,0.581653,0.186717,3.408605,0.127198,0.386935,0.259736,GUE,0.115578,minimal
zeta,zeta_42_0219,42219,mid,0.581653,0.186717,3.408605,0.127198,0.386935,0.259736,GUE,0.115578,minimal
zeta,zeta_42_0219,42219,strong,0.585166,0.153113,3.301306,0.190075,0.447802,0.257726,GUE,0.175879,minimal
zeta,zeta_42_0220,42220,raw,0.604497,0.218087,3.63737,0.064447,0.391206,0.326759,GUE,0.0,none
zeta,zeta_42_0220,42220,soft,0.597691,0.181502,3.388367,0.118405,0.441457,0.323053,GUE,0.095477,minimal
zeta,zeta_42_0220,42220,mid,0.597691,0.181502,3.388367,0.118405,0.441457,0.323053,GUE,0.095477,minimal
zeta,zeta_42_0220,42220,strong,0.599873,0.150573,3.301079,0.167525,0.481219,0.313693,GUE,0.160804,minimal
zeta,zeta_42_0221,42221,raw,0.599039,0.229789,3.620291,0.040955,0.371231,0.330276,GUE,0.0,none
zeta,zeta_42_0221,42221,soft,0.579788,0.197514,3.442001,0.116332,0.416269,0.299937,GUE,0.095477,minimal
zeta,zeta_42_0221,42221,mid,0.579788,0.197514,3.442001,0.116332,0.416269,0.299937,GUE,0.095477,minimal
zeta,zeta_42_0221,42221,strong,0.586922,0.166918,3.395081,0.146482,0.448241,0.301759,GUE,0.145729,minimal
zeta,zeta_42_0222,42222,raw,0.612158,0.227708,3.591499,0.061369,0.404083,0.342714,GUE,0.0,none
zeta,zeta_42_0222,42222,soft,0.60427,0.198644,3.413369,0.100377,0.444033,0.343656,GUE,0.090452,minimal
zeta,zeta_42_0222,42222,mid,0.60427,0.198644,3.413369,0.100377,0.444033,0.343656,GUE,0.090452,minimal
zeta,zeta_42_0222,42222,strong,0.608957,0.163585,3.368455,0.139761,0.460553,0.320791,GUE,0.145729,minimal
zeta,zeta_42_0223,42223,raw,0.616548,0.226636,3.641926,0.076068,0.382161,0.306093,GUE,0.0,none
zeta,zeta_42_0223,42223,soft,0.600483,0.188472,3.309601,0.123241,0.409296,0.286055,GUE,0.115578,minimal
zeta,zeta_42_0223,42223,mid,0.600483,0.188472,3.309601,0.123241,0.409296,0.286055,GUE,0.115578,minimal
zeta,zeta_42_0223,42223,strong,0.609864,0.148468,3.29503,0.159171,0.479209,0.320038,GUE,0.180905,minimal
zeta,zeta_42_0224,42224,raw,0.61728,0.216937,3.615898,0.063756,0.404837,0.34108,GUE,0.0,none
zeta,zeta_42_0224,42224,soft,0.60701,0.174621,3.395686,0.114698,0.455653,0.340955,GUE,0.105528,minimal
zeta,zeta_42_0224,42224,mid,0.60701,0.174621,3.395686,0.114698,0.455653,0.340955,GUE,0.105528,minimal
zeta,zeta_42_0224,42224,strong,0.614169,0.147767,3.301922,0.158103,0.500754,0.342651,GUE,0.165829,minimal
zeta,zeta_42_0225,42225,raw,0.615601,0.235533,3.684348,0.057663,0.371985,0.314322,GUE,0.0,none
zeta,zeta_42_0225,42225,soft,0.607555,0.196501,3.474537,0.092023,0.424812,0.332789,GUE,0.095477,minimal
zeta,zeta_42_0225,42225,mid,0.607555,0.196501,3.474537,0.092023,0.424812,0.332789,GUE,0.095477,minimal
zeta,zeta_42_0225,42225,strong,0.613661,0.167463,3.305758,0.139196,0.477513,0.338317,GUE,0.145729,minimal
zeta,zeta_42_0226,42226,raw,0.612078,0.23152,3.668062,0.056407,0.376068,0.319661,GUE,0.0,none
zeta,zeta_42_0226,42226,soft,0.599007,0.191051,3.451288,0.103078,0.412186,0.309108,GUE,0.115578,minimal
zeta,zeta_42_0226,42226,mid,0.599007,0.191051,3.451288,0.103078,0.412186,0.309108,GUE,0.115578,minimal
zeta,zeta_42_0226,42226,strong,0.606479,0.156788,3.311832,0.158229,0.459108,0.300879,GUE,0.165829,minimal
zeta,zeta_42_0227,42227,raw,0.617351,0.233893,3.629676,0.053455,0.396294,0.342839,GUE,0.0,none
zeta,zeta_42_0227,42227,soft,0.60181,0.197948,3.461173,0.113756,0.456595,0.342839,GUE,0.090452,minimal
zeta,zeta_42_0227,42227,mid,0.60181,0.197948,3.461173,0.113756,0.456595,0.342839,GUE,0.090452,minimal
zeta,zeta_42_0227,42227,strong,0.609688,0.163562,3.388557,0.161118,0.497425,0.336307,GUE,0.130653,minimal
zeta,zeta_42_0228,42228,raw,0.575817,0.225069,3.640977,0.06451,0.342651,0.278141,GUE,0.0,none
zeta,zeta_42_0228,42228,soft,0.559372,0.189506,3.397061,0.159171,0.392525,0.233354,GUE,0.105528,minimal
zeta,zeta_42_0228,42228,mid,0.559372,0.189506,3.397061,0.159171,0.392525,0.233354,GUE,0.105528,minimal
zeta,zeta_42_0228,42228,strong,0.567047,0.163348,3.358648,0.184171,0.40647,0.222299,GUE,0.140704,minimal
zeta,zeta_42_0229,42229,raw,0.643339,0.22648,3.598424,0.098367,0.410804,0.312437,GUE,0.0,none
zeta,zeta_42_0229,42229,soft,0.636292,0.187557,3.340494,0.138505,0.465578,0.327073,GUE,0.105528,minimal
zeta,zeta_42_0229,42229,mid,0.636292,0.187557,3.340494,0.138505,0.465578,0.327073,GUE,0.105528,minimal
zeta,zeta_42_0229,42229,strong,0.640587,0.15576,3.29358,0.189447,0.513191,0.323744,GUE,0.160804,minimal
zeta,zeta_42_0230,42230,raw,0.604727,0.217732,3.625659,0.053832,0.392902,0.33907,GUE,0.0,none
zeta,zeta_42_0230,42230,soft,0.595121,0.183741,3.400882,0.107538,0.420603,0.313065,GUE,0.105528,minimal
zeta,zeta_42_0230,42230,mid,0.595121,0.183741,3.400882,0.107538,0.420603,0.313065,GUE,0.105528,minimal
zeta,zeta_42_0230,42230,strong,0.594342,0.149423,3.258036,0.19309,0.486244,0.293153,GUE,0.211055,minimal
zeta,zeta_42_0231,42231,raw,0.60869,0.224625,3.594571,0.048116,0.361558,0.313442,GUE,0.0,none
zeta,zeta_42_0231,42231,soft,0.602309,0.192766,3.422417,0.092211,0.403518,0.311307,GUE,0.085427,minimal
zeta,zeta_42_0231,42231,mid,0.602309,0.192766,3.422417,0.092211,0.403518,0.311307,GUE,0.085427,minimal
zeta,zeta_42_0231,42231,strong,0.604274,0.160207,3.320337,0.160364,0.458291,0.297927,GUE,0.160804,minimal
zeta,zeta_42_0232,42232,raw,0.614821,0.238021,3.654502,0.065138,0.383543,0.318405,GUE,0.0,none
zeta,zeta_42_0232,42232,soft,0.599011,0.208324,3.537711,0.094284,0.400126,0.305842,GUE,0.100503,minimal
zeta,zeta_42_0232,42232,mid,0.599011,0.208324,3.537711,0.094284,0.400126,0.305842,GUE,0.100503,minimal
