type,block_id,seed,intensity,r_mean,r_std,r_entropy,ks_gue,ks_poi,ks_margin,vote,reducer_ks,reducer_mode
zeta,zeta_42_0015,42015,soft,0.628129,0.178866,3.387999,0.153518,0.461118,0.307601,GUE,0.095477,minimal
zeta,zeta_42_0015,42015,mid,0.628129,0.178866,3.387999,0.153518,0.461118,0.307601,GUE,0.095477,minimal
zeta,zeta_42_0015,42015,strong,0.633018,0.143804,3.168578,0.185176,0.50402,0.318844,GUE,0.145729,minimal
zeta,zeta_42_0016,42016,raw,0.61103,0.216641,3.607859,0.087186,0.396796,0.309611,GUE,0.0,none
zeta,zeta_42_0016,42016,soft,0.599924,0.187697,3.413905,0.123555,0.412437,0.288882,GUE,0.095477,minimal
zeta,zeta_42_0016,42016,mid,0.599924,0.187697,3.413905,0.123555,0.412437,0.288882,GUE,0.095477,minimal
zeta,zeta_42_0016,42016,strong,0.604277,0.153241,3.283478,0.177575,0.452952,0.275377,GUE,0.165829,minimal
zeta,zeta_42_0017,42017,raw,0.578233,0.248456,3.754796,0.059234,0.328015,0.268781,GUE,0.0,none
zeta,zeta_42_0017,42017,soft,0.564146,0.2144,3.521936,0.106721,0.376193,0.269472,GUE,0.100503,minimal
zeta,zeta_42_0017,42017,mid,0.564146,0.2144,3.521936,0.106721,0.376193,0.269472,GUE,0.100503,minimal
zeta,zeta_42_0017,42017,strong,0.570641,0.17305,3.442738,0.159045,0.403894,0.244849,GUE,0.160804,minimal
zeta,zeta_42_0018,42018,raw,0.580832,0.240803,3.724009,0.052261,0.328769,0.276508,GUE,0.0,none
zeta,zeta_42_0018,42018,soft,0.562741,0.19728,3.482725,0.139259,0.378518,0.239259,GUE,0.125628,minimal
zeta,zeta_42_0018,42018,mid,0.562741,0.19728,3.482725,0.139259,0.378518,0.239259,GUE,0.125628,minimal
zeta,zeta_42_0018,42018,strong,0.568917,0.166622,3.358335,0.166834,0.426005,0.259171,GUE,0.155779,minimal
zeta,zeta_42_0019,42019,raw,0.644353,0.219211,3.583626,0.108668,0.398995,0.290327,GUE,0.0,none
zeta,zeta_42_0019,42019,soft,0.636119,0.187525,3.367251,0.145791,0.436307,0.290515,GUE,0.100503,minimal
zeta,zeta_42_0019,42019,mid,0.636119,0.187525,3.367251,0.145791,0.436307,0.290515,GUE,0.100503,minimal
zeta,zeta_42_0019,42019,strong,0.639616,0.151165,3.254918,0.183166,0.490578,0.307412,GUE,0.18593,minimal
zeta,zeta_42_0020,42020,raw,0.60875,0.229772,3.625307,0.046922,0.37657,0.329648,GUE,0.0,none
zeta,zeta_42_0020,42020,soft,0.601402,0.184658,3.378801,0.103455,0.435741,0.332286,GUE,0.105528,minimal
zeta,zeta_42_0020,42020,mid,0.601402,0.184658,3.378801,0.103455,0.435741,0.332286,GUE,0.105528,minimal
zeta,zeta_42_0020,42020,strong,0.605096,0.153657,3.24083,0.180842,0.505025,0.324183,GUE,0.175879,minimal
zeta,zeta_42_0021,42021,raw,0.601676,0.224292,3.608336,0.050188,0.366897,0.316709,GUE,0.0,none
zeta,zeta_42_0021,42021,soft,0.592838,0.181952,3.306493,0.120226,0.420289,0.300063,GUE,0.100503,minimal
zeta,zeta_42_0021,42021,mid,0.592838,0.181952,3.306493,0.120226,0.420289,0.300063,GUE,0.100503,minimal
zeta,zeta_42_0021,42021,strong,0.59783,0.151332,3.289592,0.166771,0.458731,0.29196,GUE,0.150754,minimal
zeta,zeta_42_0022,42022,raw,0.611686,0.249322,3.600404,0.083229,0.354585,0.271357,GUE,0.0,none
zeta,zeta_42_0022,42022,soft,0.602771,0.214182,3.405554,0.071796,0.409862,0.338065,GUE,0.090452,minimal
zeta,zeta_42_0022,42022,mid,0.602771,0.214182,3.405554,0.071796,0.409862,0.338065,GUE,0.090452,minimal
zeta,zeta_42_0022,42022,strong,0.61205,0.17092,3.38584,0.113317,0.45647,0.343153,GUE,0.140704,minimal
zeta,zeta_42_0023,42023,raw,0.59226,0.238716,3.671417,0.046671,0.360239,0.313568,GUE,0.0,none
zeta,zeta_42_0023,42023,soft,0.58266,0.208291,3.502523,0.10201,0.395415,0.293405,GUE,0.085427,minimal
zeta,zeta_42_0023,42023,mid,0.58266,0.208291,3.502523,0.10201,0.395415,0.293405,GUE,0.085427,minimal
zeta,zeta_42_0023,42023,strong,0.588064,0.175846,3.472435,0.122802,0.431658,0.308857,GUE,0.140704,minimal
zeta,zeta_42_0024,42024,raw,0.597741,0.23861,3.652551,0.073618,0.335616,0.261997,GUE,0.0,none
zeta,zeta_42_0024,42024,soft,0.588978,0.203606,3.366227,0.100503,0.392337,0.291834,GUE,0.100503,minimal
zeta,zeta_42_0024,42024,mid,0.588978,0.203606,3.366227,0.100503,0.392337,0.291834,GUE,0.100503,minimal
zeta,zeta_42_0024,42024,strong,0.597517,0.155803,3.271093,0.150942,0.449246,0.298304,GUE,0.180905,minimal
zeta,zeta_42_0025,42025,raw,0.649682,0.232526,3.598393,0.10402,0.403769,0.299749,GUE,0.0,none
zeta,zeta_42_0025,42025,soft,0.64338,0.199288,3.504215,0.121922,0.45402,0.332098,GUE,0.100503,minimal
zeta,zeta_42_0025,42025,mid,0.64338,0.199288,3.504215,0.121922,0.45402,0.332098,GUE,0.100503,minimal
zeta,zeta_42_0025,42025,strong,0.651597,0.15575,3.294249,0.194786,0.51809,0.323304,GUE,0.160804,minimal
zeta,zeta_42_0026,42026,raw,0.608315,0.236615,3.646327,0.062312,0.371168,0.308857,GUE,0.0,none
zeta,zeta_42_0026,42026,soft,0.593556,0.206174,3.43138,0.102701,0.39309,0.290389,GUE,0.100503,minimal
zeta,zeta_42_0026,42026,mid,0.593556,0.206174,3.43138,0.102701,0.39309,0.290389,GUE,0.100503,minimal
zeta,zeta_42_0026,42026,strong,0.601672,0.167034,3.365519,0.130276,0.43951,0.309234,GUE,0.150754,minimal
zeta,zeta_42_0027,42027,raw,0.577298,0.23946,3.687682,0.073932,0.330276,0.256344,GUE,0.0,none
zeta,zeta_42_0027,42027,soft,0.555916,0.199593,3.446012,0.133229,0.379585,0.246357,GUE,0.130653,minimal
zeta,zeta_42_0027,42027,mid,0.555916,0.199593,3.446012,0.133229,0.379585,0.246357,GUE,0.130653,minimal
zeta,zeta_42_0027,42027,strong,0.563809,0.175695,3.382994,0.185113,0.397425,0.212312,GUE,0.180905,minimal
zeta,zeta_42_0028,42028,raw,0.589871,0.21417,3.637884,0.057412,0.386935,0.329523,GUE,0.0,none
zeta,zeta_42_0028,42028,soft,0.578443,0.173461,3.335583,0.141457,0.45358,0.312123,GUE,0.090452,minimal
zeta,zeta_42_0028,42028,mid,0.578443,0.173461,3.335583,0.141457,0.45358,0.312123,GUE,0.090452,minimal
zeta,zeta_42_0028,42028,strong,0.583261,0.134814,3.163767,0.19152,0.50559,0.31407,GUE,0.165829,minimal
zeta,zeta_42_0029,42029,raw,0.593389,0.233956,3.694118,0.040704,0.355025,0.314322,GUE,0.0,none
zeta,zeta_42_0029,42029,soft,0.578759,0.188756,3.422149,0.147613,0.404397,0.256784,GUE,0.110553,minimal
zeta,zeta_42_0029,42029,mid,0.578759,0.188756,3.422149,0.147613,0.404397,0.256784,GUE,0.110553,minimal
zeta,zeta_42_0029,42029,strong,0.589443,0.151761,3.270706,0.170415,0.476633,0.306219,GUE,0.165829,minimal
zeta,zeta_42_0030,42030,raw,0.638992,0.228377,3.624144,0.097739,0.402513,0.304774,GUE,0.0,none
zeta,zeta_42_0030,42030,soft,0.624817,0.198442,3.420761,0.115201,0.419033,0.303832,GUE,0.110553,minimal
zeta,zeta_42_0030,42030,mid,0.624817,0.198442,3.420761,0.115201,0.419033,0.303832,GUE,0.110553,minimal
zeta,zeta_42_0030,42030,strong,0.632949,0.161483,3.331512,0.158291,0.487563,0.329271,GUE,0.145729,minimal
zeta,zeta_42_0031,42031,raw,0.609272,0.214181,3.592501,0.069033,0.408857,0.339824,GUE,0.0,none
zeta,zeta_42_0031,42031,soft,0.602451,0.180348,3.388905,0.131093,0.471106,0.340013,GUE,0.075377,minimal
zeta,zeta_42_0031,42031,mid,0.602451,0.180348,3.388905,0.131093,0.471106,0.340013,GUE,0.075377,minimal
zeta,zeta_42_0031,42031,strong,0.605412,0.154848,3.316531,0.176508,0.513945,0.337437,GUE,0.125628,minimal
zeta,zeta_42_0032,42032,raw,0.592257,0.23898,3.648805,0.048932,0.347676,0.298744,GUE,0.0,none
zeta,zeta_42_0032,42032,soft,0.586423,0.206521,3.455727,0.100628,0.402952,0.302324,GUE,0.075377,minimal
zeta,zeta_42_0032,42032,mid,0.586423,0.206521,3.455727,0.100628,0.402952,0.302324,GUE,0.075377,minimal
zeta,zeta_42_0032,42032,strong,0.59054,0.171145,3.360089,0.141583,0.467337,0.325754,GUE,0.135678,minimal
zeta,zeta_42_0033,42033,raw,0.626427,0.230253,3.640397,0.09642,0.39196,0.29554,GUE,0.0,none
zeta,zeta_42_0033,42033,soft,0.599529,0.192904,3.457778,0.120415,0.407475,0.28706,GUE,0.130653,minimal
zeta,zeta_42_0033,42033,mid,0.599529,0.192904,3.457778,0.120415,0.407475,0.28706,GUE,0.130653,minimal
zeta,zeta_42_0033,42033,strong,0.615525,0.145024,3.235872,0.172362,0.499435,0.327073,GUE,0.180905,minimal
zeta,zeta_42_0034,42034,raw,0.585317,0.250956,3.68134,0.067902,0.31451,0.246608,GUE,0.0,none
zeta,zeta_42_0034,42034,soft,0.565692,0.210878,3.490659,0.096231,0.347927,0.251696,GUE,0.115578,minimal
zeta,zeta_42_0034,42034,mid,0.565692,0.210878,3.490659,0.096231,0.347927,0.251696,GUE,0.115578,minimal
zeta,zeta_42_0034,42034,strong,0.572298,0.178519,3.364375,0.154523,0.397111,0.242588,GUE,0.180905,minimal
zeta,zeta_42_0035,42035,raw,0.583806,0.222426,3.638575,0.06941,0.346168,0.276759,GUE,0.0,none
zeta,zeta_42_0035,42035,soft,0.572545,0.178282,3.348149,0.144786,0.410804,0.266018,GUE,0.095477,minimal
zeta,zeta_42_0035,42035,mid,0.572545,0.178282,3.348149,0.144786,0.410804,0.266018,GUE,0.095477,minimal
zeta,zeta_42_0035,42035,strong,0.577688,0.132081,3.213457,0.216018,0.48995,0.273932,GUE,0.19598,minimal
zeta,zeta_42_0036,42036,raw,0.614133,0.223812,3.612154,0.056721,0.393216,0.336495,GUE,0.0,none
zeta,zeta_42_0036,42036,soft,0.60881,0.186921,3.382301,0.10892,0.448492,0.339573,GUE,0.080402,minimal
zeta,zeta_42_0036,42036,mid,0.60881,0.186921,3.382301,0.10892,0.448492,0.339573,GUE,0.080402,minimal
zeta,zeta_42_0036,42036,strong,0.613435,0.150761,3.33562,0.164761,0.494347,0.329585,GUE,0.135678,minimal
zeta,zeta_42_0037,42037,raw,0.602135,0.233667,3.637893,0.043405,0.360176,0.316771,GUE,0.0,none
zeta,zeta_42_0037,42037,soft,0.592824,0.193231,3.453486,0.123807,0.41495,0.291143,GUE,0.085427,minimal
zeta,zeta_42_0037,42037,mid,0.592824,0.193231,3.453486,0.123807,0.41495,0.291143,GUE,0.085427,minimal
zeta,zeta_42_0037,42037,strong,0.593274,0.155151,3.382758,0.164384,0.469095,0.304711,GUE,0.160804,minimal
zeta,zeta_42_0038,42038,raw,0.587137,0.228496,3.701111,0.051508,0.36407,0.312563,GUE,0.0,none
zeta,zeta_42_0038,42038,soft,0.568488,0.18721,3.39673,0.138819,0.423367,0.284548,GUE,0.100503,minimal
zeta,zeta_42_0038,42038,mid,0.568488,0.18721,3.39673,0.138819,0.423367,0.284548,GUE,0.100503,minimal
zeta,zeta_42_0038,42038,strong,0.575347,0.160372,3.359569,0.165389,0.459234,0.293844,GUE,0.135678,minimal
zeta,zeta_42_0039,42039,raw,0.549236,0.236026,3.690739,0.114761,0.295477,0.180716,GUE,0.0,none
zeta,zeta_42_0039,42039,soft,0.541682,0.203765,3.535476,0.15358,0.34755,0.19397,GUE,0.080402,minimal
zeta,zeta_42_0039,42039,mid,0.541682,0.203765,3.535476,0.15358,0.34755,0.19397,GUE,0.080402,minimal
zeta,zeta_42_0039,42039,strong,0.543038,0.166318,3.311803,0.190389,0.440264,0.249874,GUE,0.155779,minimal
zeta,zeta_42_0040,42040,raw,0.594161,0.233658,3.635761,0.041771,0.347425,0.305653,GUE,0.0,none
zeta,zeta_42_0040,42040,soft,0.580033,0.191284,3.458952,0.111935,0.396734,0.284799,GUE,0.095477,minimal
zeta,zeta_42_0040,42040,mid,0.580033,0.191284,3.458952,0.111935,0.396734,0.284799,GUE,0.095477,minimal
zeta,zeta_42_0040,42040,strong,0.58928,0.155743,3.352268,0.158166,0.453706,0.29554,GUE,0.175879,minimal
zeta,zeta_42_0041,42041,raw,0.612591,0.213752,3.558894,0.080779,0.421608,0.340829,GUE,0.0,none
zeta,zeta_42_0041,42041,soft,0.606761,0.167216,3.21682,0.165766,0.50603,0.340264,GUE,0.110553,minimal
zeta,zeta_42_0041,42041,mid,0.606761,0.167216,3.21682,0.165766,0.50603,0.340264,GUE,0.110553,minimal
zeta,zeta_42_0041,42041,strong,0.607941,0.138407,3.1396,0.190829,0.529397,0.338568,GUE,0.19598,minimal
zeta,zeta_42_0042,42042,raw,0.598191,0.22773,3.656265,0.055716,0.363379,0.307663,GUE,0.0,none
zeta,zeta_42_0042,42042,soft,0.593505,0.190069,3.438041,0.096482,0.426822,0.330339,GUE,0.095477,minimal
zeta,zeta_42_0042,42042,mid,0.593505,0.190069,3.438041,0.096482,0.426822,0.330339,GUE,0.095477,minimal
zeta,zeta_42_0042,42042,strong,0.593913,0.163888,3.428098,0.14152,0.454083,0.312563,GUE,0.135678,minimal
zeta,zeta_42_0043,42043,raw,0.593556,0.241893,3.707664,0.055653,0.350251,0.294598,GUE,0.0,none
zeta,zeta_42_0043,42043,soft,0.567943,0.203227,3.472883,0.160176,0.361369,0.201193,GUE,0.140704,minimal
zeta,zeta_42_0043,42043,mid,0.567943,0.203227,3.472883,0.160176,0.361369,0.201193,GUE,0.140704,minimal
zeta,zeta_42_0043,42043,strong,0.581045,0.167939,3.350143,0.17054,0.436621,0.26608,GUE,0.155779,minimal
zeta,zeta_42_0044,42044,raw,0.587652,0.230085,3.624421,0.08348,0.355779,0.272299,GUE,0.0,none
zeta,zeta_42_0044,42044,soft,0.577086,0.1974,3.409557,0.128392,0.397487,0.269095,GUE,0.085427,minimal
zeta,zeta_42_0044,42044,mid,0.577086,0.1974,3.409557,0.128392,0.397487,0.269095,GUE,0.085427,minimal
zeta,zeta_42_0044,42044,strong,0.582652,0.159167,3.343796,0.152136,0.462688,0.310553,GUE,0.160804,minimal
zeta,zeta_42_0045,42045,raw,0.591148,0.21542,3.627413,0.05245,0.371043,0.318593,GUE,0.0,none
zeta,zeta_42_0045,42045,soft,0.582197,0.172145,3.384236,0.136558,0.441394,0.304837,GUE,0.090452,minimal
zeta,zeta_42_0045,42045,mid,0.582197,0.172145,3.384236,0.136558,0.441394,0.304837,GUE,0.090452,minimal
zeta,zeta_42_0045,42045,strong,0.585386,0.14282,3.23421,0.201319,0.476884,0.275565,GUE,0.175879,minimal
zeta,zeta_42_0046,42046,raw,0.583342,0.238513,3.692447,0.06608,0.344786,0.278706,GUE,0.0,none
zeta,zeta_42_0046,42046,soft,0.567914,0.208197,3.523552,0.110741,0.364887,0.254146,GUE,0.080402,minimal
zeta,zeta_42_0046,42046,mid,0.567914,0.208197,3.523552,0.110741,0.364887,0.254146,GUE,0.080402,minimal
zeta,zeta_42_0046,42046,strong,0.57331,0.169676,3.428778,0.14755,0.421357,0.273807,GUE,0.145729,minimal
zeta,zeta_42_0047,42047,raw,0.599957,0.229563,3.637064,0.055465,0.372362,0.316897,GUE,0.0,none
zeta,zeta_42_0047,42047,soft,0.590735,0.186845,3.381617,0.135867,0.442714,0.306847,GUE,0.100503,minimal
zeta,zeta_42_0047,42047,mid,0.590735,0.186845,3.381617,0.135867,0.442714,0.306847,GUE,0.100503,minimal
zeta,zeta_42_0047,42047,strong,0.594224,0.151969,3.300327,0.143719,0.472362,0.328643,GUE,0.150754,minimal
zeta,zeta_42_0048,42048,raw,0.600828,0.246089,3.623141,0.077073,0.344849,0.267776,GUE,0.0,none
zeta,zeta_42_0048,42048,soft,0.584891,0.211365,3.459426,0.084485,0.401319,0.316834,GUE,0.110553,minimal
zeta,zeta_42_0048,42048,mid,0.584891,0.211365,3.459426,0.084485,0.401319,0.316834,GUE,0.110553,minimal
zeta,zeta_42_0048,42048,strong,0.592012,0.17495,3.39712,0.10603,0.448241,0.342211,GUE,0.155779,minimal
gue,gue_80000_0000,80000000,raw,0.58148,0.240675,3.739221,0.045289,0.336495,0.291206,GUE,0.0,none
gue,gue_80000_0000,80000000,soft,0.565463,0.202556,3.480465,0.153706,0.396545,0.242839,GUE,0.115578,minimal
gue,gue_80000_0000,80000000,mid,0.565463,0.202556,3.480465,0.153706,0.396545,0.242839,GUE,0.115578,minimal
gue,gue_80000_0000,80000000,strong,0.574306,0.168839,3.38184,0.194221,0.422236,0.228015,GUE,0.170854,minimal
gue,gue_80000_0001,80000001,raw,0.579378,0.250183,3.662245,0.067839,0.31608,0.248241,GUE,0.0,none
gue,gue_80000_0001,80000001,soft,0.562019,0.207117,3.445876,0.161495,0.376382,0.214887,GUE,0.105528,minimal
gue,gue_80000_0001,80000001,mid,0.562019,0.207117,3.445876,0.161495,0.376382,0.214887,GUE,0.105528,minimal
gue,gue_80000_0001,80000001,strong,0.567079,0.168354,3.408711,0.178141,0.427136,0.248995,GUE,0.180905,minimal
gue,gue_80000_0002,80000002,raw,0.624738,0.221606,3.641749,0.081407,0.405276,0.323869,GUE,0.0,none
gue,gue_80000_0002,80000002,soft,0.617541,0.179957,3.432818,0.120038,0.455025,0.334987,GUE,0.090452,minimal
gue,gue_80000_0002,80000002,mid,0.617541,0.179957,3.432818,0.120038,0.455025,0.334987,GUE,0.090452,minimal
